# Automatically generated
# duptype id depth size device inode priority name
DUPTYPE_FIRST_OCCURRENCE 7147 4 705 78 12461674 5 /openedx/staticfiles/css/vendor/pdfjs/cmaps/UniJISPro-UCS2-HW-V.982413ac0838.bcmap
DUPTYPE_WITHIN_SAME_TREE -7147 5 705 78 12593624 5 /openedx/staticfiles/studio/css/vendor/pdfjs/cmaps/UniJISPro-UCS2-HW-V.982413ac0838.bcmap
DUPTYPE_WITHIN_SAME_TREE -7147 4 705 78 12453367 5 /openedx/staticfiles/css/vendor/pdfjs/cmaps/UniJISPro-UCS2-HW-V.bcmap
DUPTYPE_WITHIN_SAME_TREE -7147 5 705 78 12589810 5 /openedx/staticfiles/studio/css/vendor/pdfjs/cmaps/UniJISPro-UCS2-HW-V.bcmap
DUPTYPE_FIRST_OCCURRENCE 5919 3 705 78 12594410 5 /openedx/staticfiles/studio/js/models/validation_helpers.8d49e65a7e3a.js
DUPTYPE_WITHIN_SAME_TREE -5919 3 705 78 12590520 5 /openedx/staticfiles/studio/js/models/validation_helpers.js
DUPTYPE_FIRST_OCCURRENCE 6947 4 706 78 12453475 5 /openedx/staticfiles/css/vendor/pdfjs/cmaps/CNS1-H.bcmap
DUPTYPE_WITHIN_SAME_TREE -6947 5 706 78 12593732 5 /openedx/staticfiles/studio/css/vendor/pdfjs/cmaps/CNS1-H.e2abbde56299.bcmap
DUPTYPE_WITHIN_SAME_TREE -6947 5 706 78 12589918 5 /openedx/staticfiles/studio/css/vendor/pdfjs/cmaps/CNS1-H.bcmap
DUPTYPE_WITHIN_SAME_TREE -6947 4 706 78 12461782 5 /openedx/staticfiles/css/vendor/pdfjs/cmaps/CNS1-H.e2abbde56299.bcmap
DUPTYPE_FIRST_OCCURRENCE 4011 3 706 78 12462295 5 /openedx/staticfiles/common/js/utils/require-serial.f5afdd2aad0d.js
DUPTYPE_WITHIN_SAME_TREE -4011 3 706 78 12453650 5 /openedx/staticfiles/common/js/utils/require-serial.js
DUPTYPE_WITHIN_SAME_TREE -4011 4 706 78 12594061 5 /openedx/staticfiles/studio/common/js/utils/require-serial.f5afdd2aad0d.js
DUPTYPE_WITHIN_SAME_TREE -4011 4 706 78 12590093 5 /openedx/staticfiles/studio/common/js/utils/require-serial.js
DUPTYPE_FIRST_OCCURRENCE 9509 5 707 78 12591811 5 /openedx/staticfiles/admin/js/vendor/select2/i18n/zh-TW.04554a227c2b.js
DUPTYPE_WITHIN_SAME_TREE -9509 6 707 78 12714317 5 /openedx/staticfiles/studio/admin/js/vendor/select2/i18n/zh-TW.js
DUPTYPE_WITHIN_SAME_TREE -9509 5 707 78 12586638 5 /openedx/staticfiles/admin/js/vendor/select2/i18n/zh-TW.js
DUPTYPE_WITHIN_SAME_TREE -9509 6 707 78 12720594 5 /openedx/staticfiles/studio/admin/js/vendor/select2/i18n/zh-TW.04554a227c2b.js
DUPTYPE_FIRST_OCCURRENCE 7989 4 709 78 12462016 5 /openedx/staticfiles/studio-frontend/src/components/AssetsPage/displayMessages.aedd208080ec.jsx
DUPTYPE_WITHIN_SAME_TREE -7989 4 709 78 12455718 5 /openedx/staticfiles/studio-frontend/src/components/AssetsPage/displayMessages.jsx
DUPTYPE_FIRST_OCCURRENCE 25 1 709 78 12592837 5 /openedx/staticfiles/brand-edx.org/package.66c0b8481c92.json
DUPTYPE_WITHIN_SAME_TREE -25 1 709 78 12586400 5 /openedx/staticfiles/brand-edx.org/package.json
DUPTYPE_FIRST_OCCURRENCE 14567 6 709 78 12591317 5 /openedx/staticfiles/xblock/resources/lti_consumer/templates/html/lti-dl/render_link.a29cf7d3fe17.html
DUPTYPE_WITHIN_SAME_TREE -14567 7 709 78 12720483 5 /openedx/staticfiles/studio/xblock/resources/lti_consumer/templates/html/lti-dl/render_link.a29cf7d3fe17.html
DUPTYPE_WITHIN_SAME_TREE -14567 6 709 78 12587851 5 /openedx/staticfiles/xblock/resources/lti_consumer/templates/html/lti-dl/render_link.html
DUPTYPE_WITHIN_SAME_TREE -14567 7 709 78 12715938 5 /openedx/staticfiles/studio/xblock/resources/lti_consumer/templates/html/lti-dl/render_link.html
DUPTYPE_FIRST_OCCURRENCE 11620 5 710 78 12461467 5 /openedx/staticfiles/templates/verify_student/edx_ace/verificationexpiry/email/body.a626fd231a91.txt
DUPTYPE_WITHIN_SAME_TREE -11620 5 710 78 12454333 5 /openedx/staticfiles/templates/verify_student/edx_ace/verificationexpiry/email/body.txt
DUPTYPE_FIRST_OCCURRENCE 4251 3 710 78 12462789 5 /openedx/staticfiles/frontend-component-cookie-policy-banner/node_modules/prop-types/index.575eea81dd49.js
DUPTYPE_WITHIN_SAME_TREE -4251 3 710 78 12456174 5 /openedx/staticfiles/frontend-component-cookie-policy-banner/node_modules/prop-types/index.js
DUPTYPE_WITHIN_SAME_TREE -4251 5 710 78 12461488 5 /openedx/staticfiles/studio-frontend/node_modules/react/node_modules/prop-types/index.575eea81dd49.js
DUPTYPE_WITHIN_SAME_TREE -4251 5 710 78 12455848 5 /openedx/staticfiles/studio-frontend/node_modules/react/node_modules/prop-types/index.js
DUPTYPE_FIRST_OCCURRENCE 1197 1 711 78 12592843 5 /openedx/staticfiles/mptt/disclosure-right-white.d6493f18627d.png
DUPTYPE_WITHIN_SAME_TREE -1197 2 711 78 12714477 5 /openedx/staticfiles/studio/mptt/disclosure-right-white.png
DUPTYPE_WITHIN_SAME_TREE -1197 1 711 78 12586537 5 /openedx/staticfiles/mptt/disclosure-right-white.png
DUPTYPE_WITHIN_SAME_TREE -1197 2 711 78 12721610 5 /openedx/staticfiles/studio/mptt/disclosure-right-white.d6493f18627d.png
DUPTYPE_FIRST_OCCURRENCE 3501 2 711 78 12463150 5 /openedx/staticfiles/templates/fields/field_social_link_account.7d9461244bf2.underscore
DUPTYPE_WITHIN_SAME_TREE -3501 2 711 78 12454611 5 /openedx/staticfiles/templates/fields/field_social_link_account.underscore
DUPTYPE_FIRST_OCCURRENCE 1379 1 712 78 12463721 5 /openedx/staticfiles/templates/using.640c050f89bb.html
DUPTYPE_WITHIN_SAME_TREE -1379 1 712 78 12454092 5 /openedx/staticfiles/templates/using.html
DUPTYPE_FIRST_OCCURRENCE 1325 1 713 78 12463703 5 /openedx/staticfiles/templates/module-error.fad43e7de36b.html
DUPTYPE_WITHIN_SAME_TREE -1325 1 713 78 12454074 5 /openedx/staticfiles/templates/module-error.html
DUPTYPE_FIRST_OCCURRENCE 1983 2 714 78 12463325 5 /openedx/staticfiles/js/courseware/credit_progress.58db53fa6c9d.js
DUPTYPE_WITHIN_SAME_TREE -1983 2 714 78 12455214 5 /openedx/staticfiles/js/courseware/credit_progress.js
DUPTYPE_FIRST_OCCURRENCE 12739 6 714 78 12591236 5 /openedx/staticfiles/js/bower/sinon/lib/sinon/util/xdr_ie.37cc5693d575.js
DUPTYPE_WITHIN_SAME_TREE -12739 6 714 78 12587455 5 /openedx/staticfiles/js/bower/sinon/lib/sinon/util/xdr_ie.js
DUPTYPE_WITHIN_SAME_TREE -12739 11 714 78 12720026 5 /openedx/staticfiles/studio/xblock/resources/edx_sga/static/js/bower/sinon/lib/sinon/util/xdr_ie.37cc5693d575.js
DUPTYPE_WITHIN_SAME_TREE -12739 10 714 78 12590840 5 /openedx/staticfiles/xblock/resources/edx_sga/static/js/bower/sinon/lib/sinon/util/xdr_ie.37cc5693d575.js
DUPTYPE_WITHIN_SAME_TREE -12739 7 714 78 12720316 5 /openedx/staticfiles/studio/js/bower/sinon/lib/sinon/util/xdr_ie.37cc5693d575.js
DUPTYPE_WITHIN_SAME_TREE -12739 10 714 78 12588439 5 /openedx/staticfiles/xblock/resources/edx_sga/static/js/bower/sinon/lib/sinon/util/xdr_ie.js
DUPTYPE_WITHIN_SAME_TREE -12739 11 714 78 12715638 5 /openedx/staticfiles/studio/xblock/resources/edx_sga/static/js/bower/sinon/lib/sinon/util/xdr_ie.js
DUPTYPE_WITHIN_SAME_TREE -12739 7 714 78 12714954 5 /openedx/staticfiles/studio/js/bower/sinon/lib/sinon/util/xdr_ie.js
DUPTYPE_FIRST_OCCURRENCE 6865 4 715 78 12461788 5 /openedx/staticfiles/css/vendor/pdfjs/cmaps/90msp-RKSJ-H.155fc53b2991.bcmap
DUPTYPE_WITHIN_SAME_TREE -6865 5 715 78 12589924 5 /openedx/staticfiles/studio/css/vendor/pdfjs/cmaps/90msp-RKSJ-H.bcmap
DUPTYPE_WITHIN_SAME_TREE -6865 4 715 78 12453481 5 /openedx/staticfiles/css/vendor/pdfjs/cmaps/90msp-RKSJ-H.bcmap
DUPTYPE_WITHIN_SAME_TREE -6865 5 715 78 12593738 5 /openedx/staticfiles/studio/css/vendor/pdfjs/cmaps/90msp-RKSJ-H.155fc53b2991.bcmap
DUPTYPE_FIRST_OCCURRENCE 5093 3 716 78 12462118 5 /openedx/staticfiles/js/vendor/jquery-jvectormap-1.1.1/jquery-jvectormap-1.1.1.b4985b8c55cb.css
DUPTYPE_WITHIN_SAME_TREE -5093 4 716 78 12588792 5 /openedx/staticfiles/studio/js/vendor/jquery-jvectormap-1.1.1/jquery-jvectormap-1.1.1.css
DUPTYPE_WITHIN_SAME_TREE -5093 3 716 78 12452347 5 /openedx/staticfiles/js/vendor/jquery-jvectormap-1.1.1/jquery-jvectormap-1.1.1.css
DUPTYPE_WITHIN_SAME_TREE -5093 4 716 78 12593884 5 /openedx/staticfiles/studio/js/vendor/jquery-jvectormap-1.1.1/jquery-jvectormap-1.1.1.b4985b8c55cb.css
DUPTYPE_FIRST_OCCURRENCE 6687 3 717 78 12462353 5 /openedx/staticfiles/xmodule/descriptors/js/001-81f6a04b11b9b6b4b1bcd710dcf5777a.81f6a04b11b9.js
DUPTYPE_WITHIN_SAME_TREE -6687 3 717 78 12453852 5 /openedx/staticfiles/xmodule/descriptors/js/001-81f6a04b11b9b6b4b1bcd710dcf5777a.js
DUPTYPE_WITHIN_SAME_TREE -6687 4 717 78 12594119 5 /openedx/staticfiles/studio/xmodule/descriptors/js/001-81f6a04b11b9b6b4b1bcd710dcf5777a.81f6a04b11b9.js
DUPTYPE_WITHIN_SAME_TREE -6687 4 717 78 12590295 5 /openedx/staticfiles/studio/xmodule/descriptors/js/001-81f6a04b11b9b6b4b1bcd710dcf5777a.js
DUPTYPE_FIRST_OCCURRENCE 6693 3 717 78 12462358 5 /openedx/staticfiles/xmodule/descriptors/js/001-c88750f95f4884a8666f9261eecfa285.c88750f95f48.js
DUPTYPE_WITHIN_SAME_TREE -6693 3 717 78 12453857 5 /openedx/staticfiles/xmodule/descriptors/js/001-c88750f95f4884a8666f9261eecfa285.js
DUPTYPE_WITHIN_SAME_TREE -6693 4 717 78 12590300 5 /openedx/staticfiles/studio/xmodule/descriptors/js/001-c88750f95f4884a8666f9261eecfa285.js
DUPTYPE_WITHIN_SAME_TREE -6693 4 717 78 12594124 5 /openedx/staticfiles/studio/xmodule/descriptors/js/001-c88750f95f4884a8666f9261eecfa285.c88750f95f48.js
DUPTYPE_FIRST_OCCURRENCE 3893 3 717 78 12592490 5 /openedx/staticfiles/brand-edx.org/docs/decisions/0001-record-architecture-decisions.107cb9bf624b.rst
DUPTYPE_WITHIN_SAME_TREE -3893 3 717 78 12586408 5 /openedx/staticfiles/brand-edx.org/docs/decisions/0001-record-architecture-decisions.rst
DUPTYPE_FIRST_OCCURRENCE 12449 6 718 78 12591200 5 /openedx/staticfiles/frontend-component-cookie-policy-banner/node_modules/@edx/paragon/docs/decisions/0001-record-architecture-decisions.9231a5640f09.rst
DUPTYPE_WITHIN_SAME_TREE -12449 6 718 78 12585822 5 /openedx/staticfiles/frontend-component-cookie-policy-banner/node_modules/@edx/paragon/docs/decisions/0001-record-architecture-decisions.rst
DUPTYPE_FIRST_OCCURRENCE 6395 3 720 78 12462417 5 /openedx/staticfiles/teams/js/collections/my_teams.b59ad35082e3.js
DUPTYPE_WITHIN_SAME_TREE -6395 3 720 78 12453945 5 /openedx/staticfiles/teams/js/collections/my_teams.js
DUPTYPE_FIRST_OCCURRENCE 6287 3 721 78 12594388 5 /openedx/staticfiles/studio/templates/video/metadata-translations-item.40a7eb634768.underscore
DUPTYPE_WITHIN_SAME_TREE -6287 3 721 78 12590480 5 /openedx/staticfiles/studio/templates/video/metadata-translations-item.underscore
DUPTYPE_FIRST_OCCURRENCE 6861 4 721 78 12453472 5 /openedx/staticfiles/css/vendor/pdfjs/cmaps/90ms-RKSJ-H.bcmap
DUPTYPE_WITHIN_SAME_TREE -6861 4 721 78 12461779 5 /openedx/staticfiles/css/vendor/pdfjs/cmaps/90ms-RKSJ-H.f004fca8008b.bcmap
DUPTYPE_WITHIN_SAME_TREE -6861 5 721 78 12589915 5 /openedx/staticfiles/studio/css/vendor/pdfjs/cmaps/90ms-RKSJ-H.bcmap
DUPTYPE_WITHIN_SAME_TREE -6861 5 721 78 12593729 5 /openedx/staticfiles/studio/css/vendor/pdfjs/cmaps/90ms-RKSJ-H.f004fca8008b.bcmap
DUPTYPE_FIRST_OCCURRENCE 9397 5 721 78 12591798 5 /openedx/staticfiles/admin/js/vendor/select2/i18n/az.270c257daf81.js
DUPTYPE_WITHIN_SAME_TREE -9397 6 721 78 12714304 5 /openedx/staticfiles/studio/admin/js/vendor/select2/i18n/az.js
DUPTYPE_WITHIN_SAME_TREE -9397 5 721 78 12586625 5 /openedx/staticfiles/admin/js/vendor/select2/i18n/az.js
DUPTYPE_WITHIN_SAME_TREE -9397 6 721 78 12720581 5 /openedx/staticfiles/studio/admin/js/vendor/select2/i18n/az.270c257daf81.js
DUPTYPE_FIRST_OCCURRENCE 5255 3 722 78 12592422 5 /openedx/staticfiles/paragon/src/InputSelect/README.1f08fdc7516c.md
DUPTYPE_WITHIN_SAME_TREE -5255 6 722 78 12455917 5 /openedx/staticfiles/studio-frontend/node_modules/@edx/paragon/src/InputSelect/README.md
DUPTYPE_WITHIN_SAME_TREE -5255 6 722 78 12461053 5 /openedx/staticfiles/studio-frontend/node_modules/@edx/paragon/src/InputSelect/README.1f08fdc7516c.md
DUPTYPE_WITHIN_SAME_TREE -5255 3 722 78 12586221 5 /openedx/staticfiles/paragon/src/InputSelect/README.md
DUPTYPE_FIRST_OCCURRENCE 1113 1 723 78 12463779 5 /openedx/staticfiles/js/jquery.allLoaded.a62683319899.js
DUPTYPE_WITHIN_SAME_TREE -1113 1 723 78 12454818 5 /openedx/staticfiles/js/jquery.allLoaded.js
DUPTYPE_FIRST_OCCURRENCE 2267 2 723 78 12463291 5 /openedx/staticfiles/js/verify_student/incourse_reverify.d61a57fd3019.js
DUPTYPE_WITHIN_SAME_TREE -2267 2 723 78 12454936 5 /openedx/staticfiles/js/verify_student/incourse_reverify.js
DUPTYPE_FIRST_OCCURRENCE 9029 4 724 78 12721190 5 /openedx/staticfiles/studio/js/views/components/add_xblock_button.3b361971ef91.js
DUPTYPE_WITHIN_SAME_TREE -9029 4 724 78 12714128 5 /openedx/staticfiles/studio/js/views/components/add_xblock_button.js
DUPTYPE_FIRST_OCCURRENCE 7151 4 726 78 12461764 5 /openedx/staticfiles/css/vendor/pdfjs/cmaps/UniJISPro-UTF8-V.870c2e8dbbce.bcmap
DUPTYPE_WITHIN_SAME_TREE -7151 5 726 78 12593714 5 /openedx/staticfiles/studio/css/vendor/pdfjs/cmaps/UniJISPro-UTF8-V.870c2e8dbbce.bcmap
DUPTYPE_WITHIN_SAME_TREE -7151 5 726 78 12589900 5 /openedx/staticfiles/studio/css/vendor/pdfjs/cmaps/UniJISPro-UTF8-V.bcmap
DUPTYPE_WITHIN_SAME_TREE -7151 4 726 78 12453457 5 /openedx/staticfiles/css/vendor/pdfjs/cmaps/UniJISPro-UTF8-V.bcmap
DUPTYPE_FIRST_OCCURRENCE 3479 2 728 78 12463121 5 /openedx/staticfiles/templates/enrollment/course_enrollment_message.6dbfa9f6a281.html
DUPTYPE_WITHIN_SAME_TREE -3479 2 728 78 12454396 5 /openedx/staticfiles/templates/enrollment/course_enrollment_message.html
DUPTYPE_FIRST_OCCURRENCE 4633 3 729 78 12462540 5 /openedx/staticfiles/js/edxnotes/utils/template.e60d16613ead.js
DUPTYPE_WITHIN_SAME_TREE -4633 3 729 78 12454929 5 /openedx/staticfiles/js/edxnotes/utils/template.js
DUPTYPE_FIRST_OCCURRENCE 9703 5 733 78 12591648 5 /openedx/staticfiles/edx-bootstrap/node_modules/bootstrap/scss/mixins/_screen-reader.e37dc4419b74.scss
DUPTYPE_WITHIN_SAME_TREE -9703 5 733 78 12586157 5 /openedx/staticfiles/edx-bootstrap/node_modules/bootstrap/scss/mixins/_screen-reader.scss
DUPTYPE_FIRST_OCCURRENCE 6433 3 734 78 12462407 5 /openedx/staticfiles/teams/js/views/teams_tabbed_view.4fd8d33125e6.js
DUPTYPE_WITHIN_SAME_TREE -6433 3 734 78 12453933 5 /openedx/staticfiles/teams/js/views/teams_tabbed_view.js
DUPTYPE_FIRST_OCCURRENCE 5349 3 734 78 12592638 5 /openedx/staticfiles/proctoring/js/collections/proctored_exam_attempt_grouped_collection.383b642c4a38.js
DUPTYPE_WITHIN_SAME_TREE -5349 3 734 78 12587694 5 /openedx/staticfiles/proctoring/js/collections/proctored_exam_attempt_grouped_collection.js
DUPTYPE_WITHIN_SAME_TREE -5349 4 734 78 12721363 5 /openedx/staticfiles/studio/proctoring/js/collections/proctored_exam_attempt_grouped_collection.383b642c4a38.js
DUPTYPE_WITHIN_SAME_TREE -5349 4 734 78 12715203 5 /openedx/staticfiles/studio/proctoring/js/collections/proctored_exam_attempt_grouped_collection.js
DUPTYPE_FIRST_OCCURRENCE 7977 4 735 78 12461995 5 /openedx/staticfiles/studio-frontend/src/components/AssetsList/container.4c767640e98d.jsx
DUPTYPE_WITHIN_SAME_TREE -7977 4 735 78 12455692 5 /openedx/staticfiles/studio-frontend/src/components/AssetsList/container.jsx
DUPTYPE_FIRST_OCCURRENCE 1923 2 735 78 12463378 5 /openedx/staticfiles/images/social/ico-social-google.c9ac5f0d8e1b.png
DUPTYPE_WITHIN_SAME_TREE -1923 2 735 78 12455366 5 /openedx/staticfiles/images/social/ico-social-google.png
DUPTYPE_FIRST_OCCURRENCE 12749 6 737 78 12460995 5 /openedx/staticfiles/js/capa/jsme/gwt/chrome/images/hborder_ie6.aad5acc83537.png
DUPTYPE_WITHIN_SAME_TREE -12749 7 737 78 12593328 5 /openedx/staticfiles/studio/js/capa/jsme/gwt/chrome/images/hborder_ie6.aad5acc83537.png
DUPTYPE_WITHIN_SAME_TREE -12749 7 737 78 12589510 5 /openedx/staticfiles/studio/js/capa/jsme/gwt/chrome/images/hborder_ie6.png
DUPTYPE_WITHIN_SAME_TREE -12749 6 737 78 12453067 5 /openedx/staticfiles/js/capa/jsme/gwt/chrome/images/hborder_ie6.png
DUPTYPE_FIRST_OCCURRENCE 4271 3 737 78 12462802 5 /openedx/staticfiles/frontend-component-cookie-policy-banner/node_modules/react/README.3d8e2bf41676.md
DUPTYPE_WITHIN_SAME_TREE -4271 3 737 78 12456195 5 /openedx/staticfiles/frontend-component-cookie-policy-banner/node_modules/react/README.md
DUPTYPE_WITHIN_SAME_TREE -4271 3 737 78 12455828 5 /openedx/staticfiles/studio-frontend/node_modules/react/README.md
DUPTYPE_WITHIN_SAME_TREE -4271 3 737 78 12462776 5 /openedx/staticfiles/studio-frontend/node_modules/react/README.3d8e2bf41676.md
DUPTYPE_FIRST_OCCURRENCE 5439 3 738 78 12462766 5 /openedx/staticfiles/studio-frontend/src/utils/analytics.test.157a74a12556.jsx
DUPTYPE_WITHIN_SAME_TREE -5439 3 738 78 12455770 5 /openedx/staticfiles/studio-frontend/src/utils/analytics.test.jsx
DUPTYPE_FIRST_OCCURRENCE 2899 2 738 78 12594704 5 /openedx/staticfiles/studio/images/large-openassessment-icon.ae0377b9a5af.png
DUPTYPE_WITHIN_SAME_TREE -2899 2 738 78 12590644 5 /openedx/staticfiles/studio/images/large-openassessment-icon.png
DUPTYPE_FIRST_OCCURRENCE 3365 2 740 78 12463164 5 /openedx/staticfiles/templates/courseware/news.dbcc32937257.html
DUPTYPE_WITHIN_SAME_TREE -3365 2 740 78 12454640 5 /openedx/staticfiles/templates/courseware/news.html
DUPTYPE_FIRST_OCCURRENCE 1185 1 740 78 12592844 5 /openedx/staticfiles/mptt/arrow-move-white.012ecec6e780.png
DUPTYPE_WITHIN_SAME_TREE -1185 2 740 78 12714478 5 /openedx/staticfiles/studio/mptt/arrow-move-white.png
DUPTYPE_WITHIN_SAME_TREE -1185 2 740 78 12721611 5 /openedx/staticfiles/studio/mptt/arrow-move-white.012ecec6e780.png
DUPTYPE_WITHIN_SAME_TREE -1185 1 740 78 12586538 5 /openedx/staticfiles/mptt/arrow-move-white.png
DUPTYPE_FIRST_OCCURRENCE 8841 4 740 78 12594165 5 /openedx/staticfiles/studio/js/models/settings/advanced.f6f81f7b7bd5.js
DUPTYPE_WITHIN_SAME_TREE -8841 4 740 78 12590530 5 /openedx/staticfiles/studio/js/models/settings/advanced.js
DUPTYPE_FIRST_OCCURRENCE 1925 2 741 78 12463382 5 /openedx/staticfiles/images/social/ico-social-meetup.852e08c97308.png
DUPTYPE_WITHIN_SAME_TREE -1925 2 741 78 12455370 5 /openedx/staticfiles/images/social/ico-social-meetup.png
DUPTYPE_FIRST_OCCURRENCE 6267 3 741 78 12594387 5 /openedx/staticfiles/studio/templates/mock/mock-updated-xblock.89445f5d546e.underscore
DUPTYPE_WITHIN_SAME_TREE -6267 3 741 78 12590478 5 /openedx/staticfiles/studio/templates/mock/mock-updated-xblock.underscore
DUPTYPE_FIRST_OCCURRENCE 1599 2 742 78 12463448 5 /openedx/staticfiles/course_search/templates/dashboard_search_results.7cb537a93555.underscore
DUPTYPE_WITHIN_SAME_TREE -1599 2 742 78 12455495 5 /openedx/staticfiles/course_search/templates/dashboard_search_results.underscore
DUPTYPE_FIRST_OCCURRENCE 12035 5 743 78 12591761 5 /openedx/staticfiles/wiki/markitup/sets/admin/images/quotes.05d28091baa2.png
DUPTYPE_WITHIN_SAME_TREE -12035 5 743 78 12591736 5 /openedx/staticfiles/wiki/markitup/sets/frontend/images/quotes.05d28091baa2.png
DUPTYPE_WITHIN_SAME_TREE -12035 5 743 78 12586494 5 /openedx/staticfiles/wiki/markitup/sets/admin/images/quotes.png
DUPTYPE_WITHIN_SAME_TREE -12035 6 743 78 12714448 5 /openedx/staticfiles/studio/wiki/markitup/sets/admin/images/quotes.png
DUPTYPE_WITHIN_SAME_TREE -12035 6 743 78 12720634 5 /openedx/staticfiles/studio/wiki/markitup/sets/frontend/images/quotes.05d28091baa2.png
DUPTYPE_WITHIN_SAME_TREE -12035 5 743 78 12586460 5 /openedx/staticfiles/wiki/markitup/sets/frontend/images/quotes.png
DUPTYPE_WITHIN_SAME_TREE -12035 6 743 78 12714414 5 /openedx/staticfiles/studio/wiki/markitup/sets/frontend/images/quotes.png
DUPTYPE_WITHIN_SAME_TREE -12035 6 743 78 12720659 5 /openedx/staticfiles/studio/wiki/markitup/sets/admin/images/quotes.05d28091baa2.png
DUPTYPE_FIRST_OCCURRENCE 4395 3 744 78 12592602 5 /openedx/staticfiles/js/bower/sinon/RELEASE.7014b2927d7b.md
DUPTYPE_WITHIN_SAME_TREE -4395 4 744 78 12714926 5 /openedx/staticfiles/studio/js/bower/sinon/RELEASE.md
DUPTYPE_WITHIN_SAME_TREE -4395 4 744 78 12721323 5 /openedx/staticfiles/studio/js/bower/sinon/RELEASE.7014b2927d7b.md
DUPTYPE_WITHIN_SAME_TREE -4395 7 744 78 12588411 5 /openedx/staticfiles/xblock/resources/edx_sga/static/js/bower/sinon/RELEASE.md
DUPTYPE_WITHIN_SAME_TREE -4395 8 744 78 12715610 5 /openedx/staticfiles/studio/xblock/resources/edx_sga/static/js/bower/sinon/RELEASE.md
DUPTYPE_WITHIN_SAME_TREE -4395 7 744 78 12591186 5 /openedx/staticfiles/xblock/resources/edx_sga/static/js/bower/sinon/RELEASE.7014b2927d7b.md
DUPTYPE_WITHIN_SAME_TREE -4395 8 744 78 12720258 5 /openedx/staticfiles/studio/xblock/resources/edx_sga/static/js/bower/sinon/RELEASE.7014b2927d7b.md
DUPTYPE_WITHIN_SAME_TREE -4395 3 744 78 12587427 5 /openedx/staticfiles/js/bower/sinon/RELEASE.md
DUPTYPE_FIRST_OCCURRENCE 4267 3 744 78 12592382 5 /openedx/staticfiles/frontend-component-cookie-policy-banner/node_modules/react-is/package.9e6580819224.json
DUPTYPE_WITHIN_SAME_TREE -4267 3 744 78 12585828 5 /openedx/staticfiles/frontend-component-cookie-policy-banner/node_modules/react-is/package.json
DUPTYPE_FIRST_OCCURRENCE 3451 2 745 78 12463092 5 /openedx/staticfiles/templates/discussion/_user_profile.0651ae7a5929.html
DUPTYPE_WITHIN_SAME_TREE -3451 2 745 78 12454363 5 /openedx/staticfiles/templates/discussion/_user_profile.html
DUPTYPE_FIRST_OCCURRENCE 15015 7 745 78 12460822 5 /openedx/staticfiles/js/vendor/tinymce/js/tinymce/classes/util/VK.cf774ad68cbd.js
DUPTYPE_WITHIN_SAME_TREE -15015 8 745 78 12593166 5 /openedx/staticfiles/studio/js/vendor/tinymce/js/tinymce/classes/util/VK.cf774ad68cbd.js
DUPTYPE_WITHIN_SAME_TREE -15015 7 745 78 12452547 5 /openedx/staticfiles/js/vendor/tinymce/js/tinymce/classes/util/VK.js
DUPTYPE_WITHIN_SAME_TREE -15015 8 745 78 12588990 5 /openedx/staticfiles/studio/js/vendor/tinymce/js/tinymce/classes/util/VK.js
DUPTYPE_FIRST_OCCURRENCE 8177 4 746 78 12462054 5 /openedx/staticfiles/studio-frontend/src/utils/i18n/loadI18nDomData.test.7cdf1258605c.jsx
DUPTYPE_WITHIN_SAME_TREE -8177 4 746 78 12455788 5 /openedx/staticfiles/studio-frontend/src/utils/i18n/loadI18nDomData.test.jsx
DUPTYPE_FIRST_OCCURRENCE 6725 3 746 78 12462373 5 /openedx/staticfiles/xmodule/modules/js/001-3ed86006526f75d6c844739193a84c11.3ed86006526f.js
DUPTYPE_WITHIN_SAME_TREE -6725 3 746 78 12453875 5 /openedx/staticfiles/xmodule/modules/js/001-3ed86006526f75d6c844739193a84c11.js
DUPTYPE_WITHIN_SAME_TREE -6725 4 746 78 12590318 5 /openedx/staticfiles/studio/xmodule/modules/js/001-3ed86006526f75d6c844739193a84c11.js
DUPTYPE_WITHIN_SAME_TREE -6725 4 746 78 12594139 5 /openedx/staticfiles/studio/xmodule/modules/js/001-3ed86006526f75d6c844739193a84c11.3ed86006526f.js
DUPTYPE_FIRST_OCCURRENCE 3019 2 747 78 12594682 5 /openedx/staticfiles/studio/templates/advanced_entry.698bcaf6fc46.underscore
DUPTYPE_WITHIN_SAME_TREE -3019 2 747 78 12590444 5 /openedx/staticfiles/studio/templates/advanced_entry.underscore
DUPTYPE_FIRST_OCCURRENCE 5417 3 747 78 12462784 5 /openedx/staticfiles/studio-frontend/node_modules/react-is/package.1832c5c03d87.json
